order_id,order_date,product_category,sub_category,product_name,region,customer_segment,sales,profit,quantity,discount
O401365,2024-06-02,Office Supplies,Appliances,Appliances Lite,Central,Consumer,656.04,74.23,5,0.15
O401366,2023-06-07,Office Supplies,Binders,Binders Standard,East,Corporate,97.18,22.78,1,0.0
O401367,2024-10-18,Office Supplies,Binders,Binders Lite,West,Consumer,421.55,51.98,7,0.15
O401368,2024-07-26,Technology,Machines,Machines Standard,East,Consumer,425.08,21.37,3,0.15
O401369,2024-08-22,Technology,Copiers,Copiers Lite,West,Home Office,287.57,21.28,1,0.15
O401370,2024-05-08,Technology,Copiers,Copiers Pro,West,Corporate,1961.18,528.65,3,0.0
O401371,2024-04-18,Technology,Copiers,Copiers Max,East,Home Office,3374.75,410.35,6,0.0
O401372,2023-08-11,Furniture,Tables,Tables Pro,East,Consumer,3070.17,160.52,7,0.1
O401373,2024-04-23,Technology,Machines,Machines Plus,West,Consumer,766.21,97.47,2,0.05
O401374,2023-08-13,Office Supplies,Storage,Storage Plus,West,Consumer,298.76,64.48,3,0.2
O401375,2024-12-05,Office Supplies,Binders,Binders Standard,East,Home Office,305.92,36.53,6,0.05
O401376,2023-02-10,Office Supplies,Paper,Paper Plus,Atlantic,Consumer,50.98,7.84,1,0.05
O401377,2023-01-08,Furniture,Furnishings,Furnishings Max,East,Home Office,1176.4,142.65,4,0.0
O401378,2024-08-06,Office Supplies,Paper,Paper Plus,Central,Consumer,223.92,39.52,4,0.1
O401379,2024-07-28,Furniture,Bookcases,Bookcases Lite,East,Consumer,618.43,92.25,3,0.05
O401380,2024-03-23,Office Supplies,Binders,Binders Pro,West,Corporate,347.18,84.71,3,0.05
O401381,2024-03-28,Technology,Phones,Phones Standard,West,Corporate,4249.24,607.17,7,0.0
O401382,2023-01-28,Office Supplies,Binders,Binders Max,East,Corporate,325.12,59.75,3,0.1
O401383,2024-11-01,Furniture,Bookcases,Bookcases Max,Atlantic,Consumer,690.22,23.77,5,0.15
O401384,2024-11-08,Technology,Copiers,Copiers Lite,East,Consumer,913.17,141.73,6,0.0
O401385,2023-06-14,Furniture,Chairs,Chairs Lite,East,Home Office,323.01,54.56,1,0.0
O401386,2023-01-13,Technology,Machines,Machines Pro,Central,Consumer,1768.63,249.05,6,0.1
O401387,2024-02-25,Office Supplies,Storage,Storage Max,Central,Consumer,636.88,141.91,6,0.15
O401388,2023-07-22,Office Supplies,Paper,Paper Max,Central,Consumer,211.71,45.92,2,0.05
O401389,2023-04-13,Office Supplies,Paper,Paper Max,East,Consumer,222.38,53.25,2,0.05
O401390,2023-04-01,Office Supplies,Storage,Storage Pro,Atlantic,Corporate,579.59,4.28,4,0.15
O401391,2024-06-11,Office Supplies,Appliances,Appliances Lite,East,Corporate,1034.79,178.63,7,0.1
O401392,2023-10-15,Office Supplies,Binders,Binders Pro,West,Home Office,901.02,193.54,7,0.05
O401393,2024-09-03,Office Supplies,Storage,Storage Max,Atlantic,Corporate,164.8,40.28,2,0.0
O401394,2023-09-09,Technology,Copiers,Copiers Lite,Atlantic,Consumer,1525.35,313.51,5,0.1
O401395,2024-05-13,Technology,Machines,Machines Plus,Atlantic,Corporate,2022.35,372.51,4,0.05
O401396,2023-08-06,Furniture,Tables,Tables Standard,East,Home Office,2030.41,15.6,5,0.1
O401397,2024-03-19,Office Supplies,Paper,Paper Lite,Atlantic,Consumer,226.11,38.5,4,0.15
O401398,2024-07-13,Office Supplies,Appliances,Appliances Plus,West,Consumer,874.74,205.75,5,0.05
O401399,2023-10-02,Furniture,Furnishings,Furnishings Lite,Atlantic,Consumer,901.59,79.22,4,0.0
O401400,2024-12-11,Office Supplies,Appliances,Appliances Lite,Central,Home Office,148.09,29.29,1,0.0
O401401,2024-05-26,Office Supplies,Appliances,Appliances Pro,East,Consumer,807.99,147.67,4,0.15
O401402,2023-06-11,Furniture,Chairs,Chairs Max,West,Consumer,220.03,4.1,2,0.2
O401403,2024-12-20,Office Supplies,Storage,Storage Lite,Central,Corporate,395.41,48.72,4,0.3
O401404,2024-02-03,Office Supplies,Storage,Storage Pro,East,Corporate,363.17,55.5,4,0.15
O401405,2024-07-31,Furniture,Tables,Tables Plus,Atlantic,Consumer,1613.37,-65.41,5,0.1
O401406,2023-10-04,Furniture,Tables,Tables Pro,Atlantic,Corporate,1165.64,25.08,6,0.2
O401407,2023-01-19,Office Supplies,Appliances,Appliances Lite,Central,Corporate,30.14,5.24,2,0.05
O401408,2024-03-26,Furniture,Chairs,Chairs Lite,East,Consumer,912.84,45.15,5,0.2
O401409,2024-02-11,Technology,Machines,Machines Lite,Central,Consumer,2684.75,469.42,6,0.05
O401410,2024-08-02,Office Supplies,Paper,Paper Standard,Central,Consumer,477.0,57.99,3,0.1
O401411,2024-08-12,Technology,Machines,Machines Pro,East,Corporate,479.61,90.47,1,0.0
O401412,2024-07-04,Technology,Copiers,Copiers Max,West,Consumer,4009.92,623.59,7,0.1
O401413,2024-02-08,Office Supplies,Binders,Binders Lite,Central,Corporate,565.87,122.18,6,0.05
O401414,2023-01-05,Office Supplies,Binders,Binders Lite,West,Consumer,455.33,110.45,5,0.05
O401415,2024-04-18,Furniture,Furnishings,Furnishings Plus,West,Consumer,1875.01,33.01,6,0.1
O401416,2025-01-29,Furniture,Furnishings,Furnishings Max,West,Corporate,646.35,7.06,3,0.2
O401417,2024-12-30,Technology,Phones,Phones Lite,East,Consumer,2983.54,-22.89,6,0.15
O401418,2023-03-07,Technology,Copiers,Copiers Plus,East,Consumer,1418.97,301.85,7,0.05
O401419,2024-11-30,Office Supplies,Storage,Storage Max,West,Home Office,398.4,59.69,3,0.15
O401420,2023-04-26,Technology,Phones,Phones Max,East,Home Office,2151.29,267.64,4,0.1
O401421,2023-03-07,Technology,Copiers,Copiers Standard,Atlantic,Corporate,2699.91,401.2,6,0.05
O401422,2023-01-22,Office Supplies,Binders,Binders Max,Central,Corporate,253.34,36.48,2,0.2
O401423,2024-02-13,Office Supplies,Paper,Paper Lite,East,Corporate,463.67,126.13,5,0.0
O401424,2023-05-22,Office Supplies,Binders,Binders Max,West,Consumer,72.32,9.43,1,0.15
O401425,2024-05-12,Technology,Phones,Phones Plus,East,Consumer,3302.41,662.05,7,0.0
O401426,2024-01-09,Technology,Machines,Machines Standard,Central,Corporate,251.07,25.08,1,0.2
O401427,2024-11-12,Office Supplies,Storage,Storage Standard,Atlantic,Corporate,112.73,3.95,1,0.15
O401428,2023-06-18,Office Supplies,Storage,Storage Pro,Atlantic,Consumer,378.1,60.34,3,0.05
O401429,2023-08-01,Office Supplies,Paper,Paper Max,East,Home Office,703.01,169.97,6,0.0
O401430,2024-02-19,Furniture,Chairs,Chairs Standard,West,Consumer,681.26,123.78,2,0.0
O401431,2023-04-22,Office Supplies,Storage,Storage Plus,Central,Consumer,733.29,211.15,5,0.0
O401432,2024-01-02,Office Supplies,Binders,Binders Max,Atlantic,Consumer,295.29,24.74,3,0.15
O401433,2024-04-22,Furniture,Chairs,Chairs Plus,Atlantic,Corporate,1627.04,195.2,7,0.1
O401434,2024-05-08,Furniture,Tables,Tables Lite,Atlantic,Consumer,1597.03,274.14,4,0.0
O401435,2024-01-10,Technology,Accessories,Accessories Max,West,Consumer,1748.65,307.13,4,0.05
O401436,2023-03-22,Office Supplies,Binders,Binders Lite,Atlantic,Corporate,132.0,12.41,1,0.05
O401437,2023-07-26,Technology,Copiers,Copiers Pro,West,Corporate,910.15,93.88,2,0.1
O401438,2023-02-27,Technology,Accessories,Accessories Pro,West,Consumer,419.74,67.33,1,0.05
O401439,2025-01-24,Office Supplies,Appliances,Appliances Standard,Central,Corporate,627.99,83.65,7,0.15
O401440,2024-04-10,Office Supplies,Binders,Binders Lite,West,Home Office,319.92,11.7,4,0.15
O401441,2023-09-12,Furniture,Tables,Tables Max,East,Consumer,901.21,96.37,3,0.0
O401442,2023-08-30,Office Supplies,Appliances,Appliances Standard,West,Corporate,266.44,39.56,2,0.05
O401443,2023-02-14,Technology,Accessories,Accessories Pro,West,Consumer,2239.54,357.3,5,0.1
O401444,2024-01-14,Furniture,Chairs,Chairs Max,West,Consumer,1302.45,57.3,5,0.2
O401445,2023-02-17,Office Supplies,Appliances,Appliances Pro,East,Consumer,404.38,99.54,3,0.0
O401446,2024-07-15,Office Supplies,Paper,Paper Plus,East,Home Office,139.85,24.69,2,0.05
O401447,2023-06-10,Office Supplies,Appliances,Appliances Pro,East,Consumer,633.12,108.27,7,0.1
O401448,2023-03-22,Office Supplies,Appliances,Appliances Pro,Central,Home Office,140.77,26.86,1,0.05
O401449,2023-04-04,Office Supplies,Storage,Storage Plus,West,Consumer,322.98,77.74,4,0.05
O401450,2023-01-23,Office Supplies,Appliances,Appliances Pro,Atlantic,Consumer,837.46,140.97,7,0.05
O401451,2023-11-12,Office Supplies,Storage,Storage Max,West,Corporate,366.5,66.75,3,0.0
O401452,2023-02-17,Office Supplies,Storage,Storage Pro,Atlantic,Consumer,103.7,22.61,1,0.1
O401453,2023-03-06,Furniture,Tables,Tables Plus,Atlantic,Consumer,1841.52,112.41,6,0.2
O401454,2023-06-25,Office Supplies,Binders,Binders Pro,Atlantic,Consumer,725.43,103.95,7,0.2
O401455,2024-03-24,Furniture,Bookcases,Bookcases Lite,East,Corporate,171.07,29.76,1,0.05
O401456,2023-06-26,Office Supplies,Appliances,Appliances Lite,Central,Corporate,403.78,120.9,3,0.05
O401457,2023-11-23,Technology,Machines,Machines Plus,West,Home Office,328.18,71.06,1,0.05
O401458,2023-12-10,Furniture,Furnishings,Furnishings Plus,Atlantic,Consumer,1134.13,93.72,7,0.0
O401459,2024-04-23,Office Supplies,Appliances,Appliances Pro,West,Corporate,816.34,172.7,6,0.1
O401460,2023-02-07,Office Supplies,Storage,Storage Plus,East,Consumer,421.17,94.98,6,0.0
O401461,2025-03-02,Technology,Phones,Phones Lite,East,Consumer,1048.41,133.03,3,0.05
O401462,2023-03-16,Furniture,Chairs,Chairs Plus,Central,Consumer,2051.07,170.12,6,0.0
O401463,2025-03-04,Furniture,Tables,Tables Plus,Central,Home Office,604.09,80.62,2,0.0
O401464,2023-08-17,Office Supplies,Appliances,Appliances Pro,East,Consumer,168.8,35.59,2,0.1
O401465,2023-11-30,Technology,Machines,Machines Standard,West,Consumer,958.73,94.88,5,0.3
O401466,2023-02-23,Office Supplies,Storage,Storage Plus,Central,Consumer,554.88,113.03,7,0.1
O401467,2023-10-21,Office Supplies,Appliances,Appliances Pro,Atlantic,Consumer,149.5,37.18,2,0.0
O401468,2024-12-20,Office Supplies,Paper,Paper Standard,West,Consumer,435.81,80.5,4,0.05
O401469,2024-06-29,Technology,Copiers,Copiers Lite,Central,Corporate,2140.94,301.5,7,0.1
O401470,2024-05-13,Office Supplies,Binders,Binders Lite,East,Corporate,149.02,6.74,3,0.2
O401471,2023-10-22,Office Supplies,Binders,Binders Pro,East,Consumer,550.05,95.3,6,0.15
O401472,2025-01-10,Furniture,Bookcases,Bookcases Pro,West,Consumer,1201.05,170.05,5,0.0
O401473,2024-09-14,Technology,Copiers,Copiers Plus,Central,Consumer,2894.29,653.27,7,0.1
O401474,2023-07-21,Office Supplies,Storage,Storage Pro,West,Consumer,405.63,88.43,3,0.0
O401475,2024-04-26,Furniture,Tables,Tables Max,Atlantic,Consumer,2596.94,401.39,6,0.05
O401476,2023-11-14,Furniture,Bookcases,Bookcases Standard,West,Consumer,1597.19,-85.8,6,0.3
O401477,2023-06-09,Furniture,Tables,Tables Pro,Central,Consumer,1074.78,112.69,7,0.2
O401478,2024-06-08,Furniture,Tables,Tables Plus,West,Consumer,519.56,100.0,7,0.0
O401479,2023-11-28,Office Supplies,Paper,Paper Lite,Central,Corporate,143.34,28.9,3,0.15
O401480,2023-03-20,Office Supplies,Paper,Paper Pro,West,Corporate,563.69,111.62,6,0.05
O401481,2024-11-21,Office Supplies,Paper,Paper Lite,East,Consumer,262.33,54.8,5,0.0
O401482,2024-04-29,Technology,Phones,Phones Max,East,Consumer,263.54,16.19,1,0.2
O401483,2024-03-18,Furniture,Bookcases,Bookcases Max,Central,Corporate,1865.33,-6.78,7,0.15
O401484,2025-03-10,Technology,Accessories,Accessories Standard,East,Consumer,1922.11,342.87,6,0.05
O401485,2024-07-21,Office Supplies,Binders,Binders Plus,West,Home Office,559.76,74.21,5,0.15
O401486,2025-02-22,Office Supplies,Appliances,Appliances Pro,West,Corporate,94.44,22.58,1,0.0
O401487,2024-07-21,Office Supplies,Storage,Storage Max,West,Corporate,554.39,98.95,7,0.1
O401488,2023-05-16,Furniture,Chairs,Chairs Standard,West,Consumer,2427.06,-203.11,7,0.3
O401489,2024-01-21,Technology,Phones,Phones Plus,West,Consumer,2470.11,390.44,7,0.15
O401490,2024-02-12,Office Supplies,Binders,Binders Lite,West,Consumer,336.7,58.86,3,0.1
O401491,2023-08-25,Furniture,Tables,Tables Plus,East,Consumer,381.52,52.69,1,0.05
O401492,2023-09-05,Technology,Phones,Phones Standard,West,Home Office,2799.52,130.82,6,0.15
O401493,2024-04-22,Furniture,Furnishings,Furnishings Plus,East,Home Office,756.79,-51.61,4,0.3
O401494,2023-11-26,Technology,Accessories,Accessories Plus,Central,Home Office,1147.51,184.04,2,0.0
O401495,2023-04-01,Technology,Copiers,Copiers Standard,Central,Consumer,708.03,136.04,2,0.0
O401496,2024-04-10,Furniture,Chairs,Chairs Pro,East,Home Office,1996.25,179.31,5,0.05
O401497,2024-04-22,Office Supplies,Binders,Binders Standard,West,Corporate,429.53,102.32,7,0.1
O401498,2024-10-15,Office Supplies,Paper,Paper Lite,East,Consumer,535.58,145.53,5,0.0
O401499,2023-03-24,Technology,Copiers,Copiers Max,West,Home Office,2852.15,266.54,7,0.1
O401500,2024-01-01,Furniture,Furnishings,Furnishings Pro,East,Home Office,1326.75,321.49,4,0.05
O401501,2024-12-22,Office Supplies,Binders,Binders Standard,Atlantic,Corporate,236.79,15.57,4,0.3
O401502,2023-07-31,Office Supplies,Paper,Paper Pro,Central,Corporate,152.26,43.33,3,0.0
O401503,2024-08-18,Office Supplies,Paper,Paper Pro,Atlantic,Corporate,118.43,15.49,1,0.15
O401504,2023-10-02,Furniture,Tables,Tables Standard,West,Corporate,402.6,0.5,2,0.3
O401505,2023-05-25,Office Supplies,Paper,Paper Plus,West,Consumer,279.69,60.83,3,0.1
O401506,2024-07-22,Office Supplies,Appliances,Appliances Pro,West,Consumer,947.42,137.17,5,0.0
O401507,2024-09-19,Technology,Machines,Machines Standard,West,Home Office,603.08,100.92,2,0.2
O401508,2025-01-01,Technology,Accessories,Accessories Max,West,Consumer,1307.24,151.55,4,0.05
O401509,2024-08-03,Office Supplies,Binders,Binders Max,Atlantic,Consumer,159.82,24.38,4,0.1
O401510,2023-09-03,Office Supplies,Paper,Paper Lite,East,Consumer,298.09,56.56,4,0.0
O401511,2024-08-05,Furniture,Furnishings,Furnishings Pro,Atlantic,Consumer,2693.43,179.49,7,0.05
O401512,2023-01-26,Office Supplies,Appliances,Appliances Plus,Atlantic,Consumer,161.16,23.21,2,0.1
O401513,2023-09-26,Furniture,Bookcases,Bookcases Max,Central,Consumer,964.39,-14.18,3,0.15
O401514,2023-06-20,Office Supplies,Storage,Storage Standard,Atlantic,Home Office,138.0,14.91,3,0.3
O401515,2024-02-23,Furniture,Tables,Tables Lite,West,Consumer,1164.74,88.24,6,0.1
O401516,2024-07-06,Furniture,Tables,Tables Plus,Atlantic,Home Office,1064.62,120.39,5,0.0
O401517,2024-04-13,Furniture,Furnishings,Furnishings Pro,Central,Home Office,1953.34,235.97,6,0.1
O401518,2023-05-25,Furniture,Chairs,Chairs Standard,Central,Consumer,1148.03,239.16,4,0.0
O401519,2023-10-29,Office Supplies,Paper,Paper Lite,Central,Consumer,440.12,62.5,6,0.0
O401520,2023-03-14,Office Supplies,Appliances,Appliances Plus,Atlantic,Consumer,142.51,39.36,1,0.05
O401521,2024-03-24,Technology,Copiers,Copiers Lite,Atlantic,Home Office,985.32,176.22,2,0.0
O401522,2024-08-17,Technology,Phones,Phones Plus,West,Corporate,2350.22,264.29,5,0.0
O401523,2023-07-15,Technology,Machines,Machines Lite,West,Home Office,926.8,185.95,2,0.0
O401524,2024-02-27,Technology,Phones,Phones Max,West,Home Office,883.4,153.85,3,0.0
O401525,2024-11-30,Furniture,Tables,Tables Plus,Central,Consumer,759.15,66.83,2,0.15
O401526,2023-04-02,Furniture,Furnishings,Furnishings Lite,West,Home Office,284.09,29.05,1,0.05
O401527,2025-02-07,Technology,Phones,Phones Plus,Central,Corporate,1102.55,107.87,3,0.2
O401528,2023-09-23,Office Supplies,Binders,Binders Pro,East,Consumer,762.06,74.86,7,0.2
O401529,2023-09-19,Office Supplies,Appliances,Appliances Max,Atlantic,Home Office,64.25,4.41,1,0.2
O401530,2024-07-25,Technology,Copiers,Copiers Pro,Central,Corporate,4891.39,1061.86,7,0.0
O401531,2023-10-01,Office Supplies,Binders,Binders Pro,East,Consumer,451.68,76.22,4,0.05
O401532,2023-11-21,Furniture,Tables,Tables Pro,East,Consumer,1787.65,205.79,6,0.05
O401533,2023-06-22,Office Supplies,Appliances,Appliances Plus,Atlantic,Corporate,585.24,157.6,6,0.05
O401534,2023-04-18,Furniture,Bookcases,Bookcases Standard,West,Corporate,434.77,48.7,1,0.0
O401535,2024-11-22,Technology,Accessories,Accessories Standard,East,Consumer,1190.5,255.96,2,0.0
O401536,2023-03-19,Furniture,Chairs,Chairs Lite,Atlantic,Consumer,2061.2,141.13,7,0.1
O401537,2023-05-11,Office Supplies,Paper,Paper Standard,Central,Consumer,262.96,39.91,5,0.1
O401538,2024-10-21,Office Supplies,Paper,Paper Standard,Atlantic,Corporate,322.31,37.67,3,0.05
O401539,2024-10-01,Office Supplies,Paper,Paper Plus,East,Corporate,445.63,86.02,4,0.05
O401540,2023-06-22,Office Supplies,Binders,Binders Pro,Central,Home Office,363.71,58.84,4,0.1
O401541,2024-10-27,Office Supplies,Paper,Paper Plus,Atlantic,Consumer,70.83,8.96,1,0.1
O401542,2024-08-03,Office Supplies,Binders,Binders Lite,Central,Consumer,325.6,14.08,7,0.15
O401543,2023-09-10,Technology,Machines,Machines Max,Atlantic,Consumer,1081.64,23.25,2,0.15
O401544,2023-03-05,Technology,Accessories,Accessories Pro,Atlantic,Home Office,3332.79,730.76,7,0.1
O401545,2024-09-13,Office Supplies,Binders,Binders Standard,West,Consumer,230.75,45.43,2,0.05
O401546,2024-06-28,Office Supplies,Paper,Paper Standard,West,Consumer,440.37,54.25,5,0.05
O401547,2023-12-29,Furniture,Bookcases,Bookcases Pro,Central,Consumer,1396.29,125.52,4,0.0
O401548,2023-08-08,Office Supplies,Storage,Storage Plus,Atlantic,Consumer,855.01,167.16,7,0.05
O401549,2023-10-06,Office Supplies,Paper,Paper Lite,Central,Corporate,412.61,58.77,5,0.2
O401550,2023-08-07,Technology,Copiers,Copiers Pro,East,Consumer,2147.78,254.17,5,0.1
O401551,2024-12-15,Office Supplies,Binders,Binders Max,Central,Corporate,382.1,103.57,3,0.1
O401552,2023-06-13,Office Supplies,Binders,Binders Max,Central,Consumer,1042.08,337.03,7,0.0
O401553,2023-12-29,Furniture,Tables,Tables Standard,East,Consumer,192.27,17.14,1,0.1
O401554,2024-05-27,Office Supplies,Storage,Storage Max,Central,Corporate,552.45,111.42,4,0.0
O401555,2023-02-14,Furniture,Bookcases,Bookcases Pro,Atlantic,Consumer,831.76,94.93,2,0.05
O401556,2024-02-06,Office Supplies,Paper,Paper Pro,East,Consumer,476.81,49.38,4,0.1
O401557,2024-05-22,Furniture,Bookcases,Bookcases Max,West,Consumer,549.59,93.42,1,0.0
O401558,2024-02-27,Furniture,Chairs,Chairs Max,East,Corporate,1379.53,142.9,5,0.05
O401559,2024-06-10,Office Supplies,Paper,Paper Max,West,Corporate,287.13,45.84,6,0.0
O401560,2024-01-26,Technology,Copiers,Copiers Max,Central,Consumer,1476.06,222.57,5,0.0
O401561,2024-05-22,Technology,Machines,Machines Lite,Atlantic,Corporate,1527.66,280.59,5,0.05
O401562,2025-02-21,Technology,Phones,Phones Pro,Central,Consumer,426.79,9.28,1,0.15
O401563,2023-10-16,Office Supplies,Paper,Paper Plus,Atlantic,Corporate,774.68,135.82,5,0.0
O401564,2023-10-13,Furniture,Furnishings,Furnishings Pro,Central,Corporate,974.3,94.22,3,0.0
O401565,2024-06-26,Furniture,Furnishings,Furnishings Max,East,Consumer,1623.3,233.37,5,0.05
O401566,2023-03-13,Furniture,Tables,Tables Standard,East,Home Office,2588.93,532.59,5,0.0
O401567,2023-08-21,Technology,Phones,Phones Pro,East,Consumer,759.47,94.13,3,0.15
O401568,2023-05-14,Office Supplies,Storage,Storage Max,East,Consumer,99.4,-1.29,1,0.15
O401569,2024-01-07,Office Supplies,Storage,Storage Lite,West,Corporate,90.9,10.38,1,0.1
O401570,2023-04-08,Office Supplies,Paper,Paper Plus,Central,Corporate,254.51,87.75,4,0.1
O401571,2023-06-23,Technology,Accessories,Accessories Plus,West,Consumer,519.93,58.68,5,0.15
O401572,2023-12-07,Office Supplies,Storage,Storage Max,West,Consumer,165.73,10.72,1,0.05
O401573,2024-05-05,Furniture,Bookcases,Bookcases Standard,East,Home Office,1226.26,231.32,6,0.1
O401574,2023-12-11,Office Supplies,Paper,Paper Max,Atlantic,Home Office,208.02,26.67,2,0.05
O401575,2024-10-10,Technology,Machines,Machines Max,East,Corporate,2754.79,505.98,6,0.05
O401576,2024-10-01,Office Supplies,Appliances,Appliances Plus,Central,Consumer,297.59,26.09,5,0.15
O401577,2023-03-20,Office Supplies,Storage,Storage Max,East,Corporate,433.27,110.53,6,0.15
O401578,2024-07-10,Office Supplies,Appliances,Appliances Plus,West,Consumer,226.26,28.09,2,0.05
O401579,2023-01-22,Office Supplies,Paper,Paper Max,West,Consumer,406.37,36.87,5,0.2
O401580,2023-05-19,Technology,Phones,Phones Lite,West,Consumer,1045.99,190.84,5,0.1
O401581,2024-08-31,Furniture,Bookcases,Bookcases Standard,East,Home Office,2029.75,85.95,6,0.1
O401582,2024-04-11,Technology,Copiers,Copiers Pro,East,Consumer,1266.33,195.42,4,0.1
O401583,2023-09-16,Furniture,Tables,Tables Lite,Central,Consumer,1656.67,143.36,6,0.15
O401584,2023-05-03,Office Supplies,Paper,Paper Standard,West,Consumer,342.7,27.02,4,0.3
O401585,2023-09-17,Office Supplies,Binders,Binders Standard,West,Corporate,956.31,85.54,7,0.15
O401586,2024-09-15,Office Supplies,Binders,Binders Pro,West,Corporate,640.44,99.68,5,0.05
O401587,2024-03-27,Office Supplies,Storage,Storage Standard,Atlantic,Consumer,75.39,11.37,1,0.1
